,away_score,away_team_away_team_gender,away_team_away_team_id,away_team_away_team_name,competition_competition_id,competition_competition_name,competition_country_name,competition_stage_id,competition_stage_name,home_score,home_team_home_team_gender,home_team_home_team_id,home_team_home_team_name,kick_off,last_updated,match_date,match_id,match_status,match_week,metadata_data_version,season_season_id,season_season_name
0,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,222,Villarreal,19:00:00.000,2019-12-16T23:09:16.168756,2008-12-21,69228,available,16,1.1.0,41,2008/2009
1,6,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,1041,Sporting Gijón,21:00:00.000,2019-12-16T23:09:16.168756,2008-09-21,69138,available,3,1.1.0,41,2008/2009
2,2,male,214,Espanyol,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2009-02-21,69139,available,24,1.1.0,41,2008/2009
3,0,male,223,Málaga,11,La Liga,Spain,1,Regular Season,6,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2009-03-22,69142,available,28,1.1.0,41,2008/2009
4,0,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,444,Numancia,19:00:00.000,2019-12-16T23:09:16.168756,2008-08-31,69147,available,1,1.1.0,41,2008/2009
5,0,male,207,Valencia,11,La Liga,Spain,1,Regular Season,4,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2008-12-06,69149,available,14,1.1.0,41,2008/2009
6,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,213,Sevilla,22:00:00.000,2019-12-16T23:09:16.168756,2008-11-29,69171,available,13,1.1.0,41,2008/2009
7,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,403,Almería,21:03:00.000,2019-12-16T23:09:16.168756,2009-03-15,69177,available,27,1.1.0,41,2008/2009
8,0,male,219,Deportivo La Coruna,11,La Liga,Spain,1,Regular Season,5,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2009-01-17,69183,available,19,1.1.0,41,2008/2009
9,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,4,male,212,Atlético Madrid,19:00:00.000,2019-12-16T23:09:16.168756,2009-03-01,69185,available,25,1.1.0,41,2008/2009
10,1,male,444,Numancia,11,La Liga,Spain,1,Regular Season,4,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2009-01-24,69189,available,20,1.1.0,41,2008/2009
11,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,218,Real Betis,20:00:00.000,2019-12-16T23:09:16.168756,2009-02-14,69195,available,23,1.1.0,41,2008/2009
12,0,male,220,Real Madrid,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2008-12-13,69225,available,15,1.1.0,41,2008/2009
13,4,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,223,Málaga,20:00:00.000,2019-12-16T23:09:16.168756,2008-11-01,69235,available,9,1.1.0,41,2008/2009
14,1,male,1217,Racing Santander,11,La Liga,Spain,1,Regular Season,1,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2008-09-13,69215,available,2,1.1.0,41,2008/2009
15,0,male,215,Athletic Bilbao,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2009-03-07,69216,available,26,1.1.0,41,2008/2009
16,1,male,212,Atlético Madrid,11,La Liga,Spain,1,Regular Season,6,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2008-10-04,69212,available,6,1.1.0,41,2008/2009
17,2,male,218,Real Betis,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2008-09-24,69207,available,4,1.1.0,41,2008/2009
18,3,male,222,Villarreal,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,19:03:00.000,2019-12-16T23:09:16.168756,2009-05-10,69217,available,35,1.1.0,41,2008/2009
19,1,male,1041,Sporting Gijón,11,La Liga,Spain,1,Regular Season,3,male,217,Barcelona,19:00:00.000,2019-12-16T23:09:16.168756,2009-02-08,69231,available,22,1.1.0,41,2008/2009
20,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,1217,Racing Santander,17:00:00.000,2019-12-16T23:09:16.168756,2009-02-01,69209,available,21,1.1.0,41,2008/2009
21,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,1,male,214,Espanyol,22:00:00.000,2019-12-16T23:09:16.168756,2008-09-27,69211,available,5,1.1.0,41,2008/2009
22,0,male,403,Almería,11,La Liga,Spain,1,Regular Season,5,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2008-10-25,69232,available,8,1.1.0,41,2008/2009
23,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,216,Getafe,20:00:00.000,2019-12-16T23:09:16.168756,2009-04-18,69223,available,31,1.1.0,41,2008/2009
24,0,male,1220,Recreativo Huelva,11,La Liga,Spain,1,Regular Season,2,male,217,Barcelona,20:00:00.000,2019-12-16T23:09:16.168756,2009-04-11,69222,available,30,1.1.0,41,2008/2009
25,3,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,422,Osasuna,21:00:00.000,2019-12-16T23:09:16.168756,2009-01-11,69230,available,18,1.1.0,41,2008/2009
26,6,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,220,Real Madrid,20:00:00.000,2019-12-16T23:09:16.168756,2009-05-02,69249,available,34,1.1.0,41,2008/2009
27,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,2,male,207,Valencia,22:00:00.000,2019-12-16T23:09:16.168756,2009-04-25,69251,available,33,1.1.0,41,2008/2009
28,0,male,901,Real Valladolid,11,La Liga,Spain,1,Regular Season,6,male,217,Barcelona,22:00:00.000,2019-12-16T23:09:16.168756,2008-11-08,69279,available,10,1.1.0,41,2008/2009
29,1,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,901,Real Valladolid,20:00:00.000,2019-12-16T23:09:16.168756,2009-04-04,69273,available,29,1.1.0,41,2008/2009
30,2,male,217,Barcelona,11,La Liga,Spain,1,Regular Season,0,male,1220,Recreativo Huelva,21:00:00.000,2019-12-16T23:09:16.168756,2008-11-16,69285,available,11,1.1.0,41,2008/2009
0,3,female,969,Birmingham City WFC,37,FA Women's Super League,England,1,Regular Season,1,female,967,Everton LFC,20:00:00.000,2019-12-16T23:09:16.168756,2019-04-17,19756,available,16,1.1.0,4,2018/2019
1,0,female,971,Chelsea FCW,37,FA Women's Super League,England,1,Regular Season,0,female,969,Birmingham City WFC,13:30:00.000,2019-12-16T23:09:16.168756,2018-10-21,19743,available,6,1.0.3,4,2018/2019
2,0,female,970,Yeovil Town LFC,37,FA Women's Super League,England,1,Regular Season,4,female,974,Reading WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-09-09,19716,available,1,1.0.3,4,2018/2019
3,1,female,966,Liverpool WFC,37,FA Women's Super League,England,1,Regular Season,0,female,972,West Ham United LFC,16:00:00.000,2019-12-16T23:09:16.168756,2018-10-21,19740,available,6,1.0.3,4,2018/2019
4,1,female,967,Everton LFC,37,FA Women's Super League,England,1,Regular Season,3,female,746,Manchester City WFC,20:00:00.000,2019-12-16T23:09:16.168756,2019-02-20,19798,available,17,1.0.3,4,2018/2019
5,0,female,970,Yeovil Town LFC,37,FA Women's Super League,England,1,Regular Season,3,female,968,Arsenal WFC,20:30:00.000,2019-12-16T23:09:16.168756,2019-02-20,19797,available,17,1.0.3,4,2018/2019
6,1,female,970,Yeovil Town LFC,37,FA Women's Super League,England,1,Regular Season,0,female,967,Everton LFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-03-31,19808,available,19,1.1.0,4,2018/2019
7,4,female,968,Arsenal WFC,37,FA Women's Super League,England,1,Regular Season,0,female,973,Bristol City WFC,16:00:00.000,2019-12-16T23:09:16.168756,2018-10-28,19744,available,7,1.0.3,4,2018/2019
8,4,female,971,Chelsea FCW,37,FA Women's Super League,England,1,Regular Season,0,female,966,Liverpool WFC,20:00:00.000,2019-12-16T23:09:16.168756,2019-03-13,19799,available,18,1.1.0,4,2018/2019
9,1,female,969,Birmingham City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,973,Bristol City WFC,16:00:00.000,2019-12-16T23:09:16.168756,2018-10-14,19738,available,5,1.0.3,4,2018/2019
10,6,female,746,Manchester City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,965,Brighton & Hove Albion WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-10-21,19739,available,6,1.0.3,4,2018/2019
11,0,female,974,Reading WFC,37,FA Women's Super League,England,1,Regular Season,6,female,968,Arsenal WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-10-21,19741,available,6,1.0.3,4,2018/2019
12,2,female,973,Bristol City WFC,37,FA Women's Super League,England,1,Regular Season,1,female,970,Yeovil Town LFC,16:00:00.000,2019-12-16T23:09:16.168756,2018-10-21,19742,available,6,1.0.3,4,2018/2019
13,5,female,968,Arsenal WFC,37,FA Women's Super League,England,1,Regular Season,0,female,971,Chelsea FCW,15:00:00.000,2019-12-16T23:09:16.168756,2018-10-14,19736,available,5,1.0.3,4,2018/2019
14,1,female,974,Reading WFC,37,FA Women's Super League,England,1,Regular Season,1,female,746,Manchester City WFC,20:00:00.000,2019-12-16T23:09:16.168756,2018-10-26,19747,available,7,1.0.3,4,2018/2019
15,0,female,965,Brighton & Hove Albion WFC,37,FA Women's Super League,England,1,Regular Season,0,female,973,Bristol City WFC,16:00:00.000,2019-12-16T23:09:16.168756,2019-02-10,19757,available,16,1.0.3,4,2018/2019
16,1,female,972,West Ham United LFC,37,FA Women's Super League,England,1,Regular Season,0,female,965,Brighton & Hove Albion WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-12-02,19769,available,11,1.0.3,4,2018/2019
17,0,female,968,Arsenal WFC,37,FA Women's Super League,England,1,Regular Season,2,female,746,Manchester City WFC,13:30:00.000,2019-12-16T23:09:16.168756,2018-12-02,19770,available,11,1.0.3,4,2018/2019
18,2,female,969,Birmingham City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,966,Liverpool WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-11-25,19765,available,10,1.0.3,4,2018/2019
19,1,female,970,Yeovil Town LFC,37,FA Women's Super League,England,1,Regular Season,2,female,969,Birmingham City WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-12-02,19771,available,11,1.0.3,4,2018/2019
20,4,female,746,Manchester City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,970,Yeovil Town LFC,16:00:00.000,2019-12-16T23:09:16.168756,2018-11-25,19764,available,10,1.0.3,4,2018/2019
21,1,female,966,Liverpool WFC,37,FA Women's Super League,England,1,Regular Season,2,female,967,Everton LFC,13:00:00.000,2019-12-16T23:09:16.168756,2018-12-02,19773,available,11,1.0.3,4,2018/2019
22,0,female,967,Everton LFC,37,FA Women's Super League,England,1,Regular Season,3,female,971,Chelsea FCW,15:00:00.000,2019-12-16T23:09:16.168756,2019-01-06,19783,available,13,1.0.3,4,2018/2019
23,1,female,973,Bristol City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,969,Birmingham City WFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-01-13,19787,available,14,1.0.3,4,2018/2019
24,2,female,966,Liverpool WFC,37,FA Women's Super League,England,1,Regular Season,1,female,970,Yeovil Town LFC,16:00:00.000,2019-12-16T23:09:16.168756,2019-01-13,19788,available,14,1.0.3,4,2018/2019
25,0,female,967,Everton LFC,37,FA Women's Super League,England,1,Regular Season,0,female,965,Brighton & Hove Albion WFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-01-13,19784,available,14,1.0.3,4,2018/2019
26,0,female,974,Reading WFC,37,FA Women's Super League,England,1,Regular Season,1,female,971,Chelsea FCW,15:00:00.000,2019-12-16T23:09:16.168756,2018-12-02,19772,available,11,1.0.3,4,2018/2019
27,2,female,973,Bristol City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,967,Everton LFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-12-09,19774,available,12,1.0.3,4,2018/2019
28,5,female,972,West Ham United LFC,37,FA Women's Super League,England,1,Regular Season,0,female,970,Yeovil Town LFC,16:00:00.000,2019-12-16T23:09:16.168756,2018-12-09,19777,available,12,1.0.3,4,2018/2019
29,2,female,966,Liverpool WFC,37,FA Women's Super League,England,1,Regular Season,2,female,974,Reading WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-12-09,19775,available,12,1.0.3,4,2018/2019
30,0,female,973,Bristol City WFC,37,FA Women's Super League,England,1,Regular Season,6,female,971,Chelsea FCW,20:30:00.000,2019-12-16T23:09:16.168756,2019-02-20,19794,available,17,1.0.3,4,2018/2019
31,0,female,966,Liverpool WFC,37,FA Women's Super League,England,1,Regular Season,2,female,969,Birmingham City WFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-04-28,19816,available,21,1.1.0,4,2018/2019
32,2,female,974,Reading WFC,37,FA Women's Super League,England,1,Regular Season,3,female,967,Everton LFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-04-28,19817,available,21,1.1.0,4,2018/2019
33,1,female,967,Everton LFC,37,FA Women's Super League,England,1,Regular Season,0,female,972,West Ham United LFC,20:45:00.000,2019-12-16T23:09:16.168756,2019-03-13,19803,available,18,1.1.0,4,2018/2019
34,1,female,965,Brighton & Hove Albion WFC,37,FA Women's Super League,England,1,Regular Season,1,female,970,Yeovil Town LFC,20:45:00.000,2019-12-16T23:09:16.168756,2019-03-13,19802,available,18,1.1.0,4,2018/2019
35,4,female,746,Manchester City WFC,37,FA Women's Super League,England,1,Regular Season,3,female,974,Reading WFC,20:30:00.000,2019-12-16T23:09:16.168756,2019-03-13,19801,available,18,1.1.0,4,2018/2019
36,1,female,974,Reading WFC,37,FA Women's Super League,England,1,Regular Season,0,female,973,Bristol City WFC,16:00:00.000,2019-12-16T23:09:16.168756,2019-03-31,19806,available,19,1.1.0,4,2018/2019
37,1,female,966,Liverpool WFC,37,FA Women's Super League,England,1,Regular Season,2,female,746,Manchester City WFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-03-31,19807,available,19,1.1.0,4,2018/2019
38,1,female,972,West Ham United LFC,37,FA Women's Super League,England,1,Regular Season,1,female,971,Chelsea FCW,15:00:00.000,2019-12-16T23:09:16.168756,2019-03-31,19805,available,19,1.1.0,4,2018/2019
39,2,female,973,Bristol City WFC,37,FA Women's Super League,England,1,Regular Season,5,female,966,Liverpool WFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-04-21,19810,available,20,1.1.0,4,2018/2019
40,5,female,974,Reading WFC,37,FA Women's Super League,England,1,Regular Season,0,female,970,Yeovil Town LFC,20:45:00.000,2019-12-16T23:09:16.168756,2019-04-17,19758,available,16,1.1.0,4,2018/2019
41,0,female,965,Brighton & Hove Albion WFC,37,FA Women's Super League,England,1,Regular Season,1,female,974,Reading WFC,14:00:00.000,2019-12-16T23:09:16.168756,2019-04-20,19809,available,20,1.1.0,4,2018/2019
42,1,female,967,Everton LFC,37,FA Women's Super League,England,1,Regular Season,2,female,968,Arsenal WFC,13:30:00.000,2019-12-16T23:09:16.168756,2019-04-21,19811,available,20,1.1.0,4,2018/2019
43,2,female,969,Birmingham City WFC,37,FA Women's Super League,England,1,Regular Season,1,female,972,West Ham United LFC,16:00:00.000,2019-12-16T23:09:16.168756,2019-04-21,19813,available,20,1.1.0,4,2018/2019
44,3,female,746,Manchester City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,966,Liverpool WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-11-04,19752,available,8,1.0.3,4,2018/2019
45,1,female,966,Liverpool WFC,37,FA Women's Super League,England,1,Regular Season,2,female,973,Bristol City WFC,16:00:00.000,2019-12-16T23:09:16.168756,2018-11-17,19761,available,9,1.0.3,4,2018/2019
46,4,female,974,Reading WFC,37,FA Women's Super League,England,1,Regular Season,1,female,965,Brighton & Hove Albion WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-11-18,19762,available,9,1.0.3,4,2018/2019
47,0,female,970,Yeovil Town LFC,37,FA Women's Super League,England,1,Regular Season,5,female,971,Chelsea FCW,15:00:00.000,2019-12-16T23:09:16.168756,2018-11-18,19760,available,9,1.0.3,4,2018/2019
48,2,female,965,Brighton & Hove Albion WFC,37,FA Women's Super League,England,1,Regular Season,0,female,966,Liverpool WFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-01-06,19780,available,13,1.0.3,4,2018/2019
49,3,female,968,Arsenal WFC,37,FA Women's Super League,England,1,Regular Season,0,female,974,Reading WFC,13:30:00.000,2019-12-16T23:09:16.168756,2019-01-27,19791,available,15,1.0.3,4,2018/2019
50,1,female,970,Yeovil Town LFC,37,FA Women's Super League,England,1,Regular Season,2,female,965,Brighton & Hove Albion WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-10-28,19745,available,7,1.0.3,4,2018/2019
51,2,female,972,West Ham United LFC,37,FA Women's Super League,England,1,Regular Season,1,female,967,Everton LFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-10-28,19746,available,7,1.0.3,4,2018/2019
52,3,female,746,Manchester City WFC,37,FA Women's Super League,England,1,Regular Season,2,female,969,Birmingham City WFC,13:30:00.000,2019-12-16T23:09:16.168756,2018-09-30,19733,available,4,1.0.3,4,2018/2019
53,1,female,970,Yeovil Town LFC,37,FA Women's Super League,England,1,Regular Season,2,female,973,Bristol City WFC,16:00:00.000,2019-12-16T23:09:16.168756,2019-01-27,19792,available,15,1.0.3,4,2018/2019
54,1,female,974,Reading WFC,37,FA Women's Super League,England,1,Regular Season,0,female,966,Liverpool WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-09-30,19732,available,4,1.0.3,4,2018/2019
55,0,female,973,Bristol City WFC,37,FA Women's Super League,England,1,Regular Season,4,female,968,Arsenal WFC,20:30:00.000,2019-12-16T23:09:16.168756,2019-03-14,19800,available,18,1.1.0,4,2018/2019
56,0,female,967,Everton LFC,37,FA Women's Super League,England,1,Regular Season,1,female,973,Bristol City WFC,16:00:00.000,2019-12-16T23:09:16.168756,2019-03-24,19729,available,4,1.1.0,4,2018/2019
57,1,female,969,Birmingham City WFC,37,FA Women's Super League,England,1,Regular Season,3,female,968,Arsenal WFC,13:30:00.000,2019-12-16T23:09:16.168756,2018-11-04,19749,available,8,1.0.3,4,2018/2019
58,3,female,746,Manchester City WFC,37,FA Women's Super League,England,1,Regular Season,1,female,972,West Ham United LFC,16:00:00.000,2019-12-16T23:09:16.168756,2019-01-13,19786,available,14,1.0.3,4,2018/2019
59,0,female,972,West Ham United LFC,37,FA Women's Super League,England,1,Regular Season,1,female,966,Liverpool WFC,20:00:00.000,2019-12-16T23:09:16.168756,2019-01-28,19793,available,15,1.0.3,4,2018/2019
60,2,female,971,Chelsea FCW,37,FA Women's Super League,England,1,Regular Season,1,female,968,Arsenal WFC,13:30:00.000,2019-12-16T23:09:16.168756,2019-01-13,19785,available,14,1.0.3,4,2018/2019
61,3,female,969,Birmingham City WFC,37,FA Women's Super League,England,1,Regular Season,2,female,971,Chelsea FCW,15:00:00.000,2019-12-16T23:09:16.168756,2019-01-27,19789,available,15,1.0.3,4,2018/2019
62,4,female,965,Brighton & Hove Albion WFC,37,FA Women's Super League,England,1,Regular Season,0,female,972,West Ham United LFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-05-11,19819,available,22,1.1.0,4,2018/2019
63,3,female,971,Chelsea FCW,37,FA Women's Super League,England,1,Regular Season,2,female,974,Reading WFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-05-11,19820,available,22,1.1.0,4,2018/2019
64,0,female,746,Manchester City WFC,37,FA Women's Super League,England,1,Regular Season,1,female,968,Arsenal WFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-05-11,19821,available,22,1.1.0,4,2018/2019
65,2,female,971,Chelsea FCW,37,FA Women's Super League,England,1,Regular Season,2,female,746,Manchester City WFC,14:00:00.000,2019-12-16T23:09:16.168756,2019-02-10,19755,available,16,1.0.3,4,2018/2019
66,0,female,969,Birmingham City WFC,37,FA Women's Super League,England,1,Regular Season,1,female,746,Manchester City WFC,13:15:00.000,2019-12-16T23:09:16.168756,2018-12-09,19778,available,12,1.0.3,4,2018/2019
67,2,female,969,Birmingham City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,970,Yeovil Town LFC,13:30:00.000,2019-12-16T23:09:16.168756,2019-05-11,19822,available,22,1.1.0,4,2018/2019
68,1,female,968,Arsenal WFC,37,FA Women's Super League,England,1,Regular Season,0,female,969,Birmingham City WFC,13:30:00.000,2019-12-16T23:09:16.168756,2019-03-31,19804,available,19,1.1.0,4,2018/2019
69,5,female,968,Arsenal WFC,37,FA Women's Super League,England,1,Regular Season,1,female,966,Liverpool WFC,13:30:00.000,2019-12-16T23:09:16.168756,2019-03-24,19754,available,16,1.1.0,4,2018/2019
70,1,female,969,Birmingham City WFC,37,FA Women's Super League,England,1,Regular Season,2,female,965,Brighton & Hove Albion WFC,20:45:00.000,2019-12-16T23:09:16.168756,2019-02-20,19796,available,17,1.0.3,4,2018/2019
71,0,female,967,Everton LFC,37,FA Women's Super League,England,1,Regular Season,1,female,970,Yeovil Town LFC,16:00:00.000,2019-12-16T23:09:16.168756,2018-11-04,19750,available,8,1.0.3,4,2018/2019
72,0,female,973,Bristol City WFC,37,FA Women's Super League,England,1,Regular Season,3,female,974,Reading WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-11-04,19753,available,8,1.0.3,4,2018/2019
73,1,female,746,Manchester City WFC,37,FA Women's Super League,England,1,Regular Season,1,female,973,Bristol City WFC,16:00:00.000,2019-12-16T23:09:16.168756,2019-01-06,19779,available,13,1.0.3,4,2018/2019
74,1,female,970,Yeovil Town LFC,37,FA Women's Super League,England,1,Regular Season,2,female,746,Manchester City WFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-04-28,19818,available,21,1.1.0,4,2018/2019
75,2,female,972,West Ham United LFC,37,FA Women's Super League,England,1,Regular Season,1,female,973,Bristol City WFC,16:00:00.000,2019-12-16T23:09:16.168756,2019-04-28,19814,available,21,1.1.0,4,2018/2019
76,0,female,967,Everton LFC,37,FA Women's Super League,England,1,Regular Season,1,female,969,Birmingham City WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-09-09,19718,available,1,1.0.3,4,2018/2019
77,0,female,966,Liverpool WFC,37,FA Women's Super League,England,1,Regular Season,5,female,968,Arsenal WFC,13:30:00.000,2019-12-16T23:09:16.168756,2018-09-09,19717,available,1,1.0.3,4,2018/2019
78,1,female,972,West Ham United LFC,37,FA Women's Super League,England,1,Regular Season,7,female,746,Manchester City WFC,13:30:00.000,2019-12-16T23:09:16.168756,2018-10-14,19735,available,5,1.0.3,4,2018/2019
79,0,female,973,Bristol City WFC,37,FA Women's Super League,England,1,Regular Season,2,female,972,West Ham United LFC,16:00:00.000,2019-12-16T23:09:16.168756,2018-11-25,19768,available,10,1.0.3,4,2018/2019
80,2,female,972,West Ham United LFC,37,FA Women's Super League,England,1,Regular Season,1,female,974,Reading WFC,20:30:00.000,2019-12-16T23:09:16.168756,2019-02-20,19795,available,17,1.0.3,4,2018/2019
81,4,female,968,Arsenal WFC,37,FA Women's Super League,England,1,Regular Season,0,female,965,Brighton & Hove Albion WFC,13:15:00.000,2019-12-16T23:09:16.168756,2019-04-28,19815,available,21,1.1.0,4,2018/2019
82,1,female,973,Bristol City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,965,Brighton & Hove Albion WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-09-09,19715,available,1,1.0.3,4,2018/2019
83,0,female,971,Chelsea FCW,37,FA Women's Super League,England,1,Regular Season,0,female,973,Bristol City WFC,20:00:00.000,2019-12-16T23:09:16.168756,2018-09-19,19720,available,2,1.0.3,4,2018/2019
84,2,female,971,Chelsea FCW,37,FA Women's Super League,England,1,Regular Season,0,female,972,West Ham United LFC,16:00:00.000,2019-12-16T23:09:16.168756,2018-11-04,19751,available,8,1.0.3,4,2018/2019
85,1,female,969,Birmingham City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,974,Reading WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-09-23,19727,available,3,1.0.3,4,2018/2019
86,0,female,974,Reading WFC,37,FA Women's Super League,England,1,Regular Season,0,female,972,West Ham United LFC,20:45:00.000,2019-12-16T23:09:16.168756,2018-09-19,19719,available,2,1.0.3,4,2018/2019
87,1,female,974,Reading WFC,37,FA Women's Super League,England,1,Regular Season,2,female,969,Birmingham City WFC,15:00:00.000,2019-12-16T23:09:16.168756,2019-01-06,19782,available,13,1.0.3,4,2018/2019
88,4,female,968,Arsenal WFC,37,FA Women's Super League,England,1,Regular Season,2,female,972,West Ham United LFC,13:30:00.000,2019-12-16T23:09:16.168756,2019-01-06,19781,available,13,1.0.3,4,2018/2019
89,1,female,970,Yeovil Town LFC,37,FA Women's Super League,England,1,Regular Season,2,female,972,West Ham United LFC,16:00:00.000,2019-12-16T23:09:16.168756,2018-09-30,19731,available,4,1.0.3,4,2018/2019
90,0,female,965,Brighton & Hove Albion WFC,37,FA Women's Super League,England,1,Regular Season,2,female,971,Chelsea FCW,15:00:00.000,2019-12-16T23:09:16.168756,2018-09-30,19730,available,4,1.0.3,4,2018/2019
91,0,female,746,Manchester City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,971,Chelsea FCW,15:00:00.000,2019-12-16T23:09:16.168756,2018-09-09,19714,available,1,1.0.3,4,2018/2019
92,0,female,971,Chelsea FCW,37,FA Women's Super League,England,1,Regular Season,0,female,967,Everton LFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-09-23,19726,available,3,1.0.3,4,2018/2019
93,7,female,968,Arsenal WFC,37,FA Women's Super League,England,1,Regular Season,0,female,970,Yeovil Town LFC,20:45:00.000,2019-12-16T23:09:16.168756,2018-09-19,19722,available,2,1.0.3,4,2018/2019
94,3,female,972,West Ham United LFC,37,FA Women's Super League,England,1,Regular Season,4,female,968,Arsenal WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-09-23,19724,available,3,1.0.3,4,2018/2019
95,2,female,973,Bristol City WFC,37,FA Women's Super League,England,1,Regular Season,2,female,746,Manchester City WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-09-23,19728,available,3,1.0.3,4,2018/2019
96,4,female,746,Manchester City WFC,37,FA Women's Super League,England,1,Regular Season,0,female,967,Everton LFC,20:00:00.000,2019-12-16T23:09:16.168756,2018-09-20,19723,available,2,1.0.3,4,2018/2019
97,1,female,966,Liverpool WFC,37,FA Women's Super League,England,1,Regular Season,0,female,965,Brighton & Hove Albion WFC,13:15:00.000,2019-12-16T23:09:16.168756,2018-09-23,19725,available,3,1.0.3,4,2018/2019
98,4,female,968,Arsenal WFC,37,FA Women's Super League,England,1,Regular Season,0,female,967,Everton LFC,13:30:00.000,2019-12-16T23:09:16.168756,2018-11-18,19759,available,9,1.0.3,4,2018/2019
99,0,female,972,West Ham United LFC,37,FA Women's Super League,England,1,Regular Season,3,female,969,Birmingham City WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-11-18,19763,available,9,1.0.3,4,2018/2019
100,1,female,967,Everton LFC,37,FA Women's Super League,England,1,Regular Season,2,female,974,Reading WFC,15:00:00.000,2019-12-16T23:09:16.168756,2018-11-25,19767,available,10,1.0.3,4,2018/2019
101,1,female,965,Brighton & Hove Albion WFC,37,FA Women's Super League,England,1,Regular Season,4,female,968,Arsenal WFC,13:30:00.000,2019-12-16T23:09:16.168756,2018-11-25,19766,available,10,1.0.3,4,2018/2019
